split,dataset,seed,source,operator,k,ordering,n,max_linf,mean_abs,pred_changes
grid,MHEALTH,2,M3,cpsa,100,shuffle_A,1987,7.152557373046875e-07,2.156855352729204e-09,0
grid,MHEALTH,2,M3,cpsa,100,shuffle_B,1987,7.152557373046875e-07,2.2790808331703394e-09,0
grid,HAPT,0,M1,late_product,1,reverse,3162,0.0,0.0,0
grid,HAPT,0,M1,late_product,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M1,late_product,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M1,late_mean,1,reverse,3162,0.0,0.0,0
grid,HAPT,0,M1,late_mean,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M1,late_mean,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M1,cpsa,1,reverse,3162,0.0,0.0,0
grid,HAPT,0,M1,cpsa,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M1,cpsa,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M1,late_product,2,reverse,3162,4.76837158203125e-07,5.489133598649216e-10,0
grid,HAPT,0,M1,late_product,2,shuffle_A,3162,4.76837158203125e-07,5.489133598649216e-10,0
grid,HAPT,0,M1,late_product,2,shuffle_B,3162,4.76837158203125e-07,5.489133598649216e-10,0
grid,HAPT,0,M1,late_mean,2,reverse,3162,5.960464477539063e-08,2.6117950296943878e-09,0
grid,HAPT,0,M1,late_mean,2,shuffle_A,3162,5.960464477539063e-08,2.6117950296943878e-09,0
grid,HAPT,0,M1,late_mean,2,shuffle_B,3162,5.960464477539063e-08,2.6117950296943878e-09,0
grid,HAPT,0,M1,cpsa,2,reverse,3162,1.7881393432617188e-07,2.183231203623311e-09,0
grid,HAPT,0,M1,cpsa,2,shuffle_A,3162,1.7881393432617188e-07,2.183231203623311e-09,0
grid,HAPT,0,M1,cpsa,2,shuffle_B,3162,1.7881393432617188e-07,2.183231203623311e-09,0
grid,HAPT,0,M1,late_product,3,reverse,3162,6.854534149169922e-07,6.821448137196707e-10,0
grid,HAPT,0,M1,late_product,3,shuffle_A,3162,6.854534149169922e-07,6.821448137196707e-10,0
grid,HAPT,0,M1,late_product,3,shuffle_B,3162,6.854534149169922e-07,6.821448137196707e-10,0
grid,HAPT,0,M1,late_mean,3,reverse,3162,1.1920928955078125e-07,2.811230089749439e-09,0
grid,HAPT,0,M1,late_mean,3,shuffle_A,3162,1.1920928955078125e-07,2.811230089749439e-09,0
grid,HAPT,0,M1,late_mean,3,shuffle_B,3162,1.1920928955078125e-07,2.811230089749439e-09,0
grid,HAPT,0,M1,cpsa,3,reverse,3162,1.7881393432617188e-07,3.3820899994495715e-09,0
grid,HAPT,0,M1,cpsa,3,shuffle_A,3162,1.7881393432617188e-07,3.3820899994495715e-09,0
grid,HAPT,0,M1,cpsa,3,shuffle_B,3162,1.7881393432617188e-07,3.3820899994495715e-09,0
grid,HAPT,0,M1,late_product,5,reverse,3162,4.76837158203125e-07,5.462301056463855e-10,0
grid,HAPT,0,M1,late_product,5,shuffle_A,3162,4.76837158203125e-07,2.797520756875482e-10,0
grid,HAPT,0,M1,late_product,5,shuffle_B,3162,4.76837158203125e-07,5.462301056463855e-10,0
grid,HAPT,0,M1,late_mean,5,reverse,3162,5.960464477539063e-08,1.7295895466766762e-09,0
grid,HAPT,0,M1,late_mean,5,shuffle_A,3162,5.960464477539063e-08,7.700016103609605e-10,0
grid,HAPT,0,M1,late_mean,5,shuffle_B,3162,5.960464477539063e-08,1.776756516606796e-09,0
grid,HAPT,0,M1,cpsa,5,reverse,3162,2.384185791015625e-07,1.3143154341322637e-09,0
grid,HAPT,0,M1,cpsa,5,shuffle_A,3162,2.980232238769531e-07,1.278023731489454e-09,0
grid,HAPT,0,M1,cpsa,5,shuffle_B,3162,1.7881393432617188e-07,2.193865883075158e-09,0
grid,HAPT,0,M1,late_product,8,reverse,3162,5.066394805908203e-07,5.895189573076168e-10,0
grid,HAPT,0,M1,late_product,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M1,late_product,8,shuffle_B,3162,5.066394805908203e-07,2.673856891031382e-10,0
grid,HAPT,0,M1,late_mean,8,reverse,3162,1.1920928955078125e-07,2.5838078771774948e-09,0
grid,HAPT,0,M1,late_mean,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M1,late_mean,8,shuffle_B,3162,5.960464477539063e-08,2.865205533164869e-10,0
grid,HAPT,0,M1,cpsa,8,reverse,3162,2.384185791015625e-07,9.780354641489927e-10,0
grid,HAPT,0,M1,cpsa,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M1,cpsa,8,shuffle_B,3162,2.384185791015625e-07,2.6654459895830483e-09,0
grid,HAPT,0,M1,late_product,16,reverse,3162,1.2367963790893555e-06,7.101639662836247e-10,0
grid,HAPT,0,M1,late_product,16,shuffle_A,3162,9.5367431640625e-07,3.0311045245942136e-10,0
grid,HAPT,0,M1,late_product,16,shuffle_B,3162,9.5367431640625e-07,3.0311045245942136e-10,0
grid,HAPT,0,M1,late_mean,16,reverse,3162,1.1920928955078125e-07,2.0923138314208755e-09,0
grid,HAPT,0,M1,late_mean,16,shuffle_A,3162,1.1920928955078125e-07,3.2946845011545986e-10,0
grid,HAPT,0,M1,late_mean,16,shuffle_B,3162,1.1920928955078125e-07,3.2946845011545986e-10,0
grid,HAPT,0,M1,cpsa,16,reverse,3162,2.384185791015625e-07,1.0959532748772937e-09,0
grid,HAPT,0,M1,cpsa,16,shuffle_A,3162,2.384185791015625e-07,1.3483421364915272e-09,0
grid,HAPT,0,M1,cpsa,16,shuffle_B,3162,2.384185791015625e-07,1.3483421364915272e-09,0
grid,HAPT,0,M1,late_product,32,reverse,3162,1.8477439880371094e-06,5.979050689149777e-10,0
grid,HAPT,0,M1,late_product,32,shuffle_A,3162,1.8477439880371094e-06,5.980660705502587e-10,0
grid,HAPT,0,M1,late_product,32,shuffle_B,3162,1.8477439880371094e-06,5.979050689149777e-10,0
grid,HAPT,0,M1,late_mean,32,reverse,3162,5.960464477539063e-08,2.3588073489919564e-09,0
grid,HAPT,0,M1,late_mean,32,shuffle_A,3162,5.960464477539063e-08,2.2377536627245777e-09,0
grid,HAPT,0,M1,late_mean,32,shuffle_B,3162,5.960464477539063e-08,2.2765541244526468e-09,0
grid,HAPT,0,M1,cpsa,32,reverse,3162,4.172325134277344e-07,1.2967265881829808e-09,0
grid,HAPT,0,M1,cpsa,32,shuffle_A,3162,4.172325134277344e-07,2.7140436527397593e-09,0
grid,HAPT,0,M1,cpsa,32,shuffle_B,3162,4.172325134277344e-07,1.4940961783356257e-09,0
grid,HAPT,0,M1,late_product,64,reverse,3162,1.9073486328125e-06,5.732429151775219e-10,0
grid,HAPT,0,M1,late_product,64,shuffle_A,3162,1.6689300537109375e-06,9.204458069106607e-11,0
grid,HAPT,0,M1,late_product,64,shuffle_B,3162,3.2782554626464844e-06,6.229377846892054e-10,0
grid,HAPT,0,M1,late_mean,64,reverse,3162,1.1920928955078125e-07,2.205557833943431e-09,0
grid,HAPT,0,M1,late_mean,64,shuffle_A,3162,5.960464477539063e-08,1.1387790500331068e-10,0
grid,HAPT,0,M1,late_mean,64,shuffle_B,3162,1.1920928955078125e-07,2.095323505081605e-09,0
grid,HAPT,0,M1,cpsa,64,reverse,3162,5.960464477539062e-07,1.3054157346721624e-09,0
grid,HAPT,0,M1,cpsa,64,shuffle_A,3162,5.364418029785156e-07,2.720015596134144e-09,0
grid,HAPT,0,M1,cpsa,64,shuffle_B,3162,5.960464477539062e-07,2.336190835014023e-09,0
grid,HAPT,0,M1,late_product,100,reverse,3162,4.470348358154297e-06,1.0205133039855626e-09,0
grid,HAPT,0,M1,late_product,100,shuffle_A,3162,3.4570693969726562e-06,9.65562158515557e-10,0
grid,HAPT,0,M1,late_product,100,shuffle_B,3162,4.76837158203125e-06,9.95272250115489e-10,0
grid,HAPT,0,M1,late_mean,100,reverse,3162,1.1920928955078125e-07,2.2373093646270734e-09,0
grid,HAPT,0,M1,late_mean,100,shuffle_A,3162,1.1920928955078125e-07,2.1582301833651654e-09,0
grid,HAPT,0,M1,late_mean,100,shuffle_B,3162,1.1920928955078125e-07,2.121366625414673e-09,0
grid,HAPT,0,M1,cpsa,100,reverse,3162,8.344650268554688e-07,1.5280473325730435e-09,0
grid,HAPT,0,M1,cpsa,100,shuffle_A,3162,8.344650268554688e-07,2.7636378480549947e-09,0
grid,HAPT,0,M1,cpsa,100,shuffle_B,3162,7.152557373046875e-07,1.5580163982445276e-09,0
grid,HAPT,0,M2,late_product,1,reverse,3162,0.0,0.0,0
grid,HAPT,0,M2,late_product,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,late_product,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M2,late_mean,1,reverse,3162,0.0,0.0,0
grid,HAPT,0,M2,late_mean,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,late_mean,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M2,cpsa,1,reverse,3162,0.0,0.0,0
grid,HAPT,0,M2,cpsa,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,cpsa,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M2,late_product,2,reverse,3162,2.682209014892578e-07,5.633630098925802e-10,0
grid,HAPT,0,M2,late_product,2,shuffle_B,3162,2.682209014892578e-07,5.633630098925802e-10,0
grid,HAPT,0,M2,late_mean,2,reverse,3162,5.960464477539063e-08,2.42772553748165e-09,0
grid,HAPT,0,M2,late_mean,2,shuffle_B,3162,5.960464477539063e-08,1.5760300083200444e-09,0
grid,HAPT,0,M2,cpsa,2,reverse,3162,2.384185791015625e-07,2.7013546543450005e-09,0
grid,HAPT,0,M2,cpsa,2,shuffle_B,3162,2.384185791015625e-07,2.7013546543450005e-09,0
grid,HAPT,0,M2,late_product,3,reverse,3162,8.046627044677734e-07,1.184529845862987e-09,0
grid,HAPT,0,M2,late_product,3,shuffle_A,3162,8.046627044677734e-07,1.184529845862987e-09,0
grid,HAPT,0,M2,late_product,3,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M2,late_mean,3,reverse,3162,1.1920928955078125e-07,3.050447484101908e-09,0
grid,HAPT,0,M2,late_mean,3,shuffle_A,3162,1.1920928955078125e-07,3.050447484101908e-09,0
grid,HAPT,0,M2,late_mean,3,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M2,cpsa,3,reverse,3162,2.384185791015625e-07,4.10025905949448e-09,0
grid,HAPT,0,M2,cpsa,3,shuffle_A,3162,2.384185791015625e-07,4.10025905949448e-09,0
grid,HAPT,0,M2,cpsa,3,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M2,late_product,5,reverse,3162,8.344650268554688e-07,1.5363709062362553e-09,0
grid,HAPT,0,M2,late_product,5,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,late_product,5,shuffle_B,3162,6.854534149169922e-07,1.121889451970078e-09,0
grid,HAPT,0,M2,late_mean,5,reverse,3162,5.960464477539063e-08,2.0984195321557903e-09,0
grid,HAPT,0,M2,late_mean,5,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,late_mean,5,shuffle_B,3162,1.1920928955078125e-07,1.987732223901031e-09,0
grid,HAPT,0,M2,cpsa,5,reverse,3162,2.980232238769531e-07,2.2382327968477244e-09,0
grid,HAPT,0,M2,cpsa,5,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,cpsa,5,shuffle_B,3162,2.384185791015625e-07,3.1604260880446445e-09,0
grid,HAPT,0,M2,late_product,8,reverse,3162,1.6689300537109375e-06,2.2501105902701917e-09,0
grid,HAPT,0,M2,late_product,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,late_product,8,shuffle_B,3162,1.6689300537109375e-06,2.0349216921625112e-09,0
grid,HAPT,0,M2,late_mean,8,reverse,3162,1.1920928955078125e-07,2.6897438854157084e-09,0
grid,HAPT,0,M2,late_mean,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,late_mean,8,shuffle_B,3162,1.1920928955078125e-07,2.1648755405937387e-09,0
grid,HAPT,0,M2,cpsa,8,reverse,3162,2.384185791015625e-07,2.3003637891095238e-09,0
grid,HAPT,0,M2,cpsa,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,cpsa,8,shuffle_B,3162,2.384185791015625e-07,3.7408408517091875e-09,0
grid,HAPT,0,M2,late_product,16,reverse,3162,2.4437904357910156e-06,3.3050486032062425e-09,0
grid,HAPT,0,M2,late_product,16,shuffle_A,3162,9.834766387939453e-07,1.6519746259846362e-09,0
grid,HAPT,0,M2,late_product,16,shuffle_B,3162,2.86102294921875e-06,3.113831573218374e-09,0
grid,HAPT,0,M2,late_mean,16,reverse,3162,1.1920928955078125e-07,2.508284510605702e-09,0
grid,HAPT,0,M2,late_mean,16,shuffle_A,3162,1.1920928955078125e-07,7.118891696485081e-10,0
grid,HAPT,0,M2,late_mean,16,shuffle_B,3162,1.1920928955078125e-07,2.3775085647553362e-09,0
grid,HAPT,0,M2,cpsa,16,reverse,3162,2.384185791015625e-07,2.9177694731630926e-09,0
grid,HAPT,0,M2,cpsa,16,shuffle_A,3162,2.384185791015625e-07,3.3515801536459977e-09,0
grid,HAPT,0,M2,cpsa,16,shuffle_B,3162,2.384185791015625e-07,2.768394872334342e-09,0
grid,HAPT,0,M2,late_product,32,reverse,3162,7.092952728271484e-06,5.008007469970352e-09,0
grid,HAPT,0,M2,late_product,32,shuffle_A,3162,7.599592208862305e-06,3.836688598028546e-09,0
grid,HAPT,0,M2,late_product,32,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M2,late_mean,32,reverse,3162,1.1920928955078125e-07,2.4573599136230934e-09,0
grid,HAPT,0,M2,late_mean,32,shuffle_A,3162,1.1920928955078125e-07,2.3968024765199363e-09,0
grid,HAPT,0,M2,late_mean,32,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M2,cpsa,32,reverse,3162,4.76837158203125e-07,3.804750432392598e-09,0
grid,HAPT,0,M2,cpsa,32,shuffle_A,3162,4.172325134277344e-07,4.2704414341473115e-09,0
grid,HAPT,0,M2,cpsa,32,shuffle_B,3162,0.0,0.0,0
grid,HAPT,0,M2,late_product,64,reverse,3162,5.632638931274414e-06,3.5351549653191307e-09,0
grid,HAPT,0,M2,late_product,64,shuffle_A,3162,4.887580871582031e-06,9.904743420671387e-10,0
grid,HAPT,0,M2,late_product,64,shuffle_B,3162,5.632638931274414e-06,3.6385963754910573e-09,0
grid,HAPT,0,M2,late_mean,64,reverse,3162,1.1920928955078125e-07,2.3980288148771286e-09,0
grid,HAPT,0,M2,late_mean,64,shuffle_A,3162,1.1920928955078125e-07,5.405125130740132e-10,0
grid,HAPT,0,M2,late_mean,64,shuffle_B,3162,1.1920928955078125e-07,2.317779151165846e-09,0
grid,HAPT,0,M2,cpsa,64,reverse,3162,7.152557373046875e-07,4.397403384070773e-09,0
grid,HAPT,0,M2,cpsa,64,shuffle_A,3162,7.152557373046875e-07,4.808098792344515e-09,0
grid,HAPT,0,M2,cpsa,64,shuffle_B,3162,6.556510925292969e-07,4.284829905340595e-09,0
grid,HAPT,0,M2,late_product,100,reverse,3162,1.1861324310302734e-05,4.487615496881828e-09,0
grid,HAPT,0,M2,late_product,100,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,late_product,100,shuffle_B,3162,1.6063451766967773e-05,2.67829104236332e-09,0
grid,HAPT,0,M2,late_mean,100,reverse,3162,1.1920928955078125e-07,2.3574686911093794e-09,0
grid,HAPT,0,M2,late_mean,100,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,late_mean,100,shuffle_B,3162,1.1920928955078125e-07,1.1908353656728495e-09,0
grid,HAPT,0,M2,cpsa,100,reverse,3162,8.940696716308594e-07,4.641003045425851e-09,0
grid,HAPT,0,M2,cpsa,100,shuffle_A,3162,0.0,0.0,0
grid,HAPT,0,M2,cpsa,100,shuffle_B,3162,8.344650268554688e-07,5.057788191953973e-09,0
grid,HAPT,1,M1,late_product,1,reverse,3162,0.0,0.0,0
grid,HAPT,1,M1,late_product,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M1,late_product,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M1,late_mean,1,reverse,3162,0.0,0.0,0
grid,HAPT,1,M1,late_mean,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M1,late_mean,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M1,cpsa,1,reverse,3162,0.0,0.0,0
grid,HAPT,1,M1,cpsa,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M1,cpsa,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M1,late_product,2,reverse,3162,3.5762786865234375e-07,5.630362374518025e-10,0
grid,HAPT,1,M1,late_product,2,shuffle_A,3162,3.5762786865234375e-07,5.630362374518025e-10,0
grid,HAPT,1,M1,late_product,2,shuffle_B,3162,3.5762786865234375e-07,5.630362374518025e-10,0
grid,HAPT,1,M1,late_mean,2,reverse,3162,5.960464477539063e-08,2.5282771371697068e-09,0
grid,HAPT,1,M1,late_mean,2,shuffle_A,3162,5.960464477539063e-08,2.5282771371697068e-09,0
grid,HAPT,1,M1,late_mean,2,shuffle_B,3162,5.960464477539063e-08,2.5282771371697068e-09,0
grid,HAPT,1,M1,cpsa,2,reverse,3162,1.7881393432617188e-07,2.1692418600697874e-09,0
grid,HAPT,1,M1,cpsa,2,shuffle_A,3162,1.7881393432617188e-07,2.1692418600697874e-09,0
grid,HAPT,1,M1,cpsa,2,shuffle_B,3162,1.7881393432617188e-07,2.1692418600697874e-09,0
grid,HAPT,1,M1,late_product,3,reverse,3162,3.5762786865234375e-07,6.773633214276525e-10,0
grid,HAPT,1,M1,late_product,3,shuffle_A,3162,3.5762786865234375e-07,6.773633214276525e-10,0
grid,HAPT,1,M1,late_product,3,shuffle_B,3162,3.5762786865234375e-07,6.773633214276525e-10,0
grid,HAPT,1,M1,late_mean,3,reverse,3162,1.1920928955078125e-07,2.963962792062754e-09,0
grid,HAPT,1,M1,late_mean,3,shuffle_A,3162,1.1920928955078125e-07,2.963962792062754e-09,0
grid,HAPT,1,M1,late_mean,3,shuffle_B,3162,1.1920928955078125e-07,2.963962792062754e-09,0
grid,HAPT,1,M1,cpsa,3,reverse,3162,1.7881393432617188e-07,3.4314581519277654e-09,0
grid,HAPT,1,M1,cpsa,3,shuffle_A,3162,1.7881393432617188e-07,3.4314581519277654e-09,0
grid,HAPT,1,M1,cpsa,3,shuffle_B,3162,1.7881393432617188e-07,3.4314581519277654e-09,0
grid,HAPT,1,M1,late_product,5,reverse,3162,4.76837158203125e-07,6.047065325682311e-10,0
grid,HAPT,1,M1,late_product,5,shuffle_A,3162,3.8743019104003906e-07,3.948445465888693e-10,0
grid,HAPT,1,M1,late_product,5,shuffle_B,3162,4.76837158203125e-07,6.047065325682311e-10,0
grid,HAPT,1,M1,late_mean,5,reverse,3162,5.960464477539063e-08,1.6931772985047136e-09,0
grid,HAPT,1,M1,late_mean,5,shuffle_A,3162,5.960464477539063e-08,8.175932613024422e-10,0
grid,HAPT,1,M1,late_mean,5,shuffle_B,3162,5.960464477539063e-08,1.6843578473050947e-09,0
grid,HAPT,1,M1,cpsa,5,reverse,3162,2.384185791015625e-07,1.4302241238567617e-09,0
grid,HAPT,1,M1,cpsa,5,shuffle_A,3162,2.384185791015625e-07,1.283388552666387e-09,0
grid,HAPT,1,M1,cpsa,5,shuffle_B,3162,2.384185791015625e-07,2.2992459634892225e-09,0
grid,HAPT,1,M1,late_product,8,reverse,3162,4.76837158203125e-07,6.094215028986633e-10,0
grid,HAPT,1,M1,late_product,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M1,late_product,8,shuffle_B,3162,2.682209014892578e-07,2.6674532574193153e-10,0
grid,HAPT,1,M1,late_mean,8,reverse,3162,1.1920928955078125e-07,2.607795720230377e-09,0
grid,HAPT,1,M1,late_mean,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M1,late_mean,8,shuffle_B,3162,5.960464477539063e-08,3.3986214008485144e-10,0
grid,HAPT,1,M1,cpsa,8,reverse,3162,2.384185791015625e-07,1.0506871474004504e-09,0
grid,HAPT,1,M1,cpsa,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M1,cpsa,8,shuffle_B,3162,2.980232238769531e-07,2.910667295113401e-09,0
grid,HAPT,1,M1,late_product,16,reverse,3162,1.1324882507324219e-06,8.093037990273574e-10,0
grid,HAPT,1,M1,late_product,16,shuffle_A,3162,9.5367431640625e-07,3.7857475702714304e-10,0
grid,HAPT,1,M1,late_product,16,shuffle_B,3162,9.5367431640625e-07,3.7857475702714304e-10,0
grid,HAPT,1,M1,late_mean,16,reverse,3162,1.1920928955078125e-07,2.1897637463495755e-09,0
grid,HAPT,1,M1,late_mean,16,shuffle_A,3162,5.960464477539063e-08,3.5107727499081406e-10,0
grid,HAPT,1,M1,late_mean,16,shuffle_B,3162,5.960464477539063e-08,3.5107727499081406e-10,0
grid,HAPT,1,M1,cpsa,16,reverse,3162,2.384185791015625e-07,1.2360601137897195e-09,0
grid,HAPT,1,M1,cpsa,16,shuffle_A,3162,2.384185791015625e-07,1.5092749659562026e-09,0
grid,HAPT,1,M1,cpsa,16,shuffle_B,3162,2.384185791015625e-07,1.5092749659562026e-09,0
grid,HAPT,1,M1,late_product,32,reverse,3162,1.7583370208740234e-06,7.956122259293746e-10,0
grid,HAPT,1,M1,late_product,32,shuffle_A,3162,1.7583370208740234e-06,8.506783179405385e-10,0
grid,HAPT,1,M1,late_product,32,shuffle_B,3162,1.7583370208740234e-06,7.956122259293746e-10,0
grid,HAPT,1,M1,late_mean,32,reverse,3162,1.1920928955078125e-07,2.299326107327595e-09,0
grid,HAPT,1,M1,late_mean,32,shuffle_A,3162,1.1920928955078125e-07,2.1898130611619525e-09,0
grid,HAPT,1,M1,late_mean,32,shuffle_B,3162,1.1920928955078125e-07,2.2218118276925303e-09,0
grid,HAPT,1,M1,cpsa,32,reverse,3162,4.172325134277344e-07,1.3874394010896944e-09,0
grid,HAPT,1,M1,cpsa,32,shuffle_A,3162,4.172325134277344e-07,2.6942076351632576e-09,0
grid,HAPT,1,M1,cpsa,32,shuffle_B,3162,4.172325134277344e-07,1.6312267319470104e-09,0
grid,HAPT,1,M1,late_product,64,reverse,3162,1.1473894119262695e-06,4.219515528353992e-10,0
grid,HAPT,1,M1,late_product,64,shuffle_A,3162,1.7285346984863281e-06,8.956020732070395e-11,0
grid,HAPT,1,M1,late_product,64,shuffle_B,3162,2.562999725341797e-06,5.63044662391379e-10,0
grid,HAPT,1,M1,late_mean,64,reverse,3162,1.1920928955078125e-07,2.226701255328786e-09,0
grid,HAPT,1,M1,late_mean,64,shuffle_A,3162,5.960464477539063e-08,1.2554925325875838e-10,0
grid,HAPT,1,M1,late_mean,64,shuffle_B,3162,1.1920928955078125e-07,2.0775756430995733e-09,0
grid,HAPT,1,M1,cpsa,64,reverse,3162,7.152557373046875e-07,1.7310798268017962e-09,0
grid,HAPT,1,M1,cpsa,64,shuffle_A,3162,7.152557373046875e-07,2.8369213701431005e-09,0
grid,HAPT,1,M1,cpsa,64,shuffle_B,3162,7.152557373046875e-07,2.70011028640135e-09,0
grid,HAPT,1,M1,late_product,100,reverse,3162,2.1457672119140625e-06,3.397488785508545e-10,0
grid,HAPT,1,M1,late_product,100,shuffle_A,3162,1.8477439880371094e-06,2.9505770291088017e-10,0
grid,HAPT,1,M1,late_product,100,shuffle_B,3162,1.8477439880371094e-06,3.571394386415416e-10,0
grid,HAPT,1,M1,late_mean,100,reverse,3162,1.1920928955078125e-07,2.2167965909665696e-09,0
grid,HAPT,1,M1,late_mean,100,shuffle_A,3162,1.1920928955078125e-07,2.148443097614102e-09,0
grid,HAPT,1,M1,late_mean,100,shuffle_B,3162,1.1920928955078125e-07,2.131094637537931e-09,0
grid,HAPT,1,M1,cpsa,100,reverse,3162,6.556510925292969e-07,2.0162048631555425e-09,0
grid,HAPT,1,M1,cpsa,100,shuffle_A,3162,8.344650268554688e-07,3.217995653707043e-09,0
grid,HAPT,1,M1,cpsa,100,shuffle_B,3162,8.344650268554688e-07,1.9665168745272834e-09,0
grid,HAPT,1,M2,late_product,1,reverse,3162,0.0,0.0,0
grid,HAPT,1,M2,late_product,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,late_product,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M2,late_mean,1,reverse,3162,0.0,0.0,0
grid,HAPT,1,M2,late_mean,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,late_mean,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M2,cpsa,1,reverse,3162,0.0,0.0,0
grid,HAPT,1,M2,cpsa,1,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,cpsa,1,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M2,late_product,2,reverse,3162,4.470348358154297e-07,5.696263491392896e-10,0
grid,HAPT,1,M2,late_product,2,shuffle_B,3162,4.470348358154297e-07,5.696263491392896e-10,0
grid,HAPT,1,M2,late_mean,2,reverse,3162,5.960464477539063e-08,2.3766298319096086e-09,0
grid,HAPT,1,M2,late_mean,2,shuffle_B,3162,5.960464477539063e-08,1.5772048181512166e-09,0
grid,HAPT,1,M2,cpsa,2,reverse,3162,1.7881393432617188e-07,2.6264950333156856e-09,0
grid,HAPT,1,M2,cpsa,2,shuffle_B,3162,1.7881393432617188e-07,2.6264950333156856e-09,0
grid,HAPT,1,M2,late_product,3,reverse,3162,5.066394805908203e-07,1.2152019887812905e-09,0
grid,HAPT,1,M2,late_product,3,shuffle_A,3162,5.066394805908203e-07,1.2152019887812905e-09,0
grid,HAPT,1,M2,late_product,3,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M2,late_mean,3,reverse,3162,1.1920928955078125e-07,2.976199215011675e-09,0
grid,HAPT,1,M2,late_mean,3,shuffle_A,3162,1.1920928955078125e-07,2.976199215011675e-09,0
grid,HAPT,1,M2,late_mean,3,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M2,cpsa,3,reverse,3162,2.384185791015625e-07,4.005467986165932e-09,0
grid,HAPT,1,M2,cpsa,3,shuffle_A,3162,2.384185791015625e-07,4.005467986165932e-09,0
grid,HAPT,1,M2,cpsa,3,shuffle_B,3162,0.0,0.0,0
grid,HAPT,1,M2,late_product,5,reverse,3162,8.344650268554688e-07,1.7851155635480452e-09,0
grid,HAPT,1,M2,late_product,5,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,late_product,5,shuffle_B,3162,7.152557373046875e-07,1.3055357664117106e-09,0
grid,HAPT,1,M2,late_mean,5,reverse,3162,5.960464477539063e-08,2.1083630210757965e-09,0
grid,HAPT,1,M2,late_mean,5,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,late_mean,5,shuffle_B,3162,1.1920928955078125e-07,2.0450856002611648e-09,0
grid,HAPT,1,M2,cpsa,5,reverse,3162,2.980232238769531e-07,2.06030216670563e-09,0
grid,HAPT,1,M2,cpsa,5,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,cpsa,5,shuffle_B,3162,2.980232238769531e-07,3.1060912307166084e-09,0
grid,HAPT,1,M2,late_product,8,reverse,3162,1.341104507446289e-06,2.2672488171005588e-09,0
grid,HAPT,1,M2,late_product,8,shuffle_A,3162,0.0,0.0,0
grid,HAPT,1,M2,late_product,8,shuffle_B,3162,8.940696716308594e-07,1.8601943437383562e-09,0
