seed,source,k,operator,subject,n,accuracy,nll,brier,confidence,prediction_flip_rate,mean_l1_to_k1
2,M2,16,late_mean,10,662,0.9154078549848943,0.27065145969390869,0.13515658676624298,0.91664254665374756,0.084592145015105744,0.33366596698760986
2,M2,32,late_mean,8,654,0.48623853211009177,1.7436199188232422,0.85802048444747925,0.89641958475112915,0.48470948012232418,0.75451034307479858
2,M2,32,late_mean,9,671,0.64977645305514153,0.90786474943161011,0.50073403120040894,0.89349019527435303,0.3353204172876304,0.4098266065120697
2,M2,32,late_mean,10,662,0.9154078549848943,0.31068578362464905,0.14436668157577515,0.93032532930374146,0.084592145015105744,0.36506980657577515
2,M2,64,late_mean,8,654,0.48776758409785931,1.9997196197509766,0.89210188388824463,0.9128764271736145,0.48623853211009177,0.78991270065307617
2,M2,64,late_mean,9,671,0.64977645305514153,1.046420693397522,0.52515292167663574,0.90127241611480713,0.3353204172876304,0.42905598878860474
2,M2,64,late_mean,10,662,0.9154078549848943,0.35735926032066345,0.15010006725788116,0.93778866529464722,0.084592145015105744,0.38219913840293884
2,M2,100,late_mean,8,654,0.48776758409785931,2.1652026176452637,0.90524423122406006,0.91905170679092407,0.48623853211009177,0.80318838357925415
2,M2,100,late_mean,9,671,0.64977645305514153,1.1274100542068481,0.53448903560638428,0.90419065952301025,0.3353204172876304,0.43626692891120911
2,M2,100,late_mean,10,662,0.9154078549848943,0.38896659016609192,0.15237927436828613,0.94058734178543091,0.084592145015105744,0.38862264156341553
2,M3,1,late_mean,8,654,0.66055045871559637,0.94767475128173828,0.46514439582824707,0.62930351495742798,0,0
2,M3,1,late_mean,9,671,0.97168405365126675,0.27058979868888855,0.14546455442905426,0.80542474985122681,0,0
2,M3,1,late_mean,10,662,0.98187311178247738,0.28191423416137695,0.14128924906253815,0.79063171148300171,0,0
2,M3,2,late_mean,8,654,0.65443425076452599,0.91426634788513184,0.43665260076522827,0.66310560703277588,0.27981651376146788,0.19141802191734314
2,M3,2,late_mean,9,671,0.92846497764530556,0.24463842809200287,0.12515370547771454,0.83630114793777466,0.061102831594634872,0.097039788961410522
2,M3,2,late_mean,10,662,0.82930513595166166,0.30674171447753906,0.16744542121887207,0.79944097995758057,0.17673716012084592,0.11527673900127411
2,M3,3,late_mean,8,654,0.63149847094801226,0.92059326171875,0.43817543983459473,0.69943547248840332,0.33180428134556578,0.3062688410282135
2,M3,3,late_mean,9,671,0.91356184798807749,0.23524078726768494,0.121058389544487,0.85833978652954102,0.076005961251862889,0.15526367723941803
2,M3,3,late_mean,10,662,0.8141993957703928,0.33187109231948853,0.19389258325099945,0.82313966751098633,0.19184290030211482,0.18444278836250305
2,M3,5,late_mean,8,654,0.6223241590214067,0.95508420467376709,0.45701393485069275,0.74668353796005249,0.3577981651376147,0.4375268816947937
2,M3,5,late_mean,9,671,0.90163934426229508,0.23074765503406525,0.12380868941545486,0.88505595922470093,0.08792846497764531,0.22180521488189697
2,M3,5,late_mean,10,662,0.8036253776435045,0.37413254380226135,0.23399348556995392,0.85212695598602295,0.2039274924471299,0.26348972320556641
2,M3,8,late_mean,8,654,0.61926605504587151,1.0087586641311646,0.48311147093772888,0.78357958793640137,0.37155963302752293,0.53597044944763184
2,M3,8,late_mean,9,671,0.90014903129657231,0.23292070627212524,0.13107287883758545,0.90581101179122925,0.089418777943368111,0.27171140909194946
2,M3,8,late_mean,10,662,0.79456193353474325,0.42098754644393921,0.27098211646080017,0.87468355894088745,0.21299093655589124,0.32277491688728333
2,M3,16,late_mean,8,654,0.62079510703363916,1.1139147281646729,0.52101141214370728,0.82276022434234619,0.37767584097859325,0.63806015253067017
2,M3,16,late_mean,9,671,0.89716840536512665,0.24289682507514954,0.14331528544425964,0.92760622501373291,0.092399403874813713,0.32346600294113159
2,M3,16,late_mean,10,662,0.78549848942598188,0.49662846326828003,0.31559935212135315,0.89888375997543335,0.22205438066465258,0.38425582647323608
2,M3,32,late_mean,8,654,0.62691131498470953,1.2344056367874146,0.54845923185348511,0.84599989652633667,0.39143730886850153,0.69811278581619263
2,M3,32,late_mean,9,671,0.89567809239940388,0.25531148910522461,0.1527564525604248,0.94049865007400513,0.093889716840536513,0.35390987992286682
2,M3,32,late_mean,10,662,0.7809667673716012,0.57037585973739624,0.3448215126991272,0.91358214616775513,0.22658610271903323,0.42042109370231628
2,M3,64,late_mean,8,654,0.63149847094801226,1.3572536706924438,0.56503975391387939,0.85890984535217285,0.39908256880733944,0.73086881637573242
2,M3,64,late_mean,9,671,0.89567809239940388,0.2661232054233551,0.15860548615455627,0.94755887985229492,0.093889716840536513,0.37051549553871155
2,M3,64,late_mean,10,662,0.77341389728096677,0.63394629955291748,0.36169025301933289,0.92170095443725586,0.23413897280966767,0.44014754891395569
2,M3,100,late_mean,8,654,0.63149847094801226,1.4337797164916992,0.57155030965805054,0.86377435922622681,0.39908256880733944,0.74315232038497925
2,M3,100,late_mean,9,671,0.89567809239940388,0.27148070931434631,0.16092611849308014,0.9502066969871521,0.093889716840536513,0.37674281001091003
2,M3,100,late_mean,10,662,0.77341389728096677,0.66727328300476074,0.36818516254425049,0.92479896545410156,0.23413897280966767,0.44754499197006226
2,M1,1,cpsa,8,654,0.59938837920489296,1.0164307355880737,0.48393380641937256,0.71900522708892822,0,0
2,M1,1,cpsa,9,671,0.94336810730253351,0.22762888669967651,0.12043262273073196,0.84404492378234863,0,0
2,M1,1,cpsa,10,662,0.99093655589123864,0.20533992350101471,0.096220299601554871,0.83922076225280762,0,0
2,M1,2,cpsa,8,654,0.58103975535168195,1.1918338537216187,0.56796497106552124,0.77423208951950073,0.1743119266055046,0.26490205526351929
2,M1,2,cpsa,9,671,0.93740685543964231,0.19580928981304169,0.10481850057840347,0.86721622943878174,0.02533532041728763,0.10621292889118195
2,M1,2,cpsa,10,662,0.8655589123867069,0.31311506032943726,0.17651477456092834,0.84224617481231689,0.12537764350453173,0.18688693642616272
2,M1,3,cpsa,8,654,0.56880733944954132,1.3745182752609253,0.65402066707611084,0.83609467744827271,0.28134556574923547,0.40988367795944214
2,M1,3,cpsa,9,671,0.92399403874813713,0.19719237089157104,0.11255531013011932,0.87911111116409302,0.038748137108792845,0.15468262135982513
2,M1,3,cpsa,10,662,0.84743202416918428,0.42014428973197937,0.24423184990882874,0.85506778955459595,0.14350453172205438,0.2906356155872345
2,M1,5,cpsa,8,654,0.55810397553516822,1.6371569633483887,0.74387013912200928,0.88635307550430298,0.29204892966360857,0.52365291118621826
2,M1,5,cpsa,9,671,0.91207153502235472,0.2053246796131134,0.12287144362926483,0.88775873184204102,0.050670640834575259,0.18896886706352234
2,M1,5,cpsa,10,662,0.83836858006042292,0.5588189959526062,0.3037814199924469,0.86100286245346069,0.15256797583081572,0.37596505880355835
2,M1,8,cpsa,8,654,0.55504587155963303,1.8572509288787842,0.78689545392990112,0.90686959028244019,0.29510703363914376,0.57154399156570435
2,M1,8,cpsa,9,671,0.90909090909090906,0.21095532178878784,0.12817077338695526,0.89093661308288574,0.053651266766020868,0.20372004806995392
2,M1,8,cpsa,10,662,0.83081570996978849,0.66848844289779663,0.33194366097450256,0.86292260885238647,0.16012084592145015,0.417703777551651
2,M1,16,cpsa,8,654,0.55351681957186549,2.1027367115020752,0.81171661615371704,0.91789835691452026,0.29663608562691129,0.59914928674697876
2,M1,16,cpsa,9,671,0.90760059612518629,0.21504491567611694,0.1316407173871994,0.89221328496932983,0.055141579731743669,0.21291075646877289
2,M1,16,cpsa,10,662,0.81722054380664655,0.79119265079498291,0.34941557049751282,0.86419743299484253,0.17371601208459214,0.44542968273162842
2,M1,32,cpsa,8,654,0.55351681957186549,2.2730672359466553,0.8199695348739624,0.92139780521392822,0.29663608562691129,0.6088871955871582
2,M1,32,cpsa,9,671,0.90760059612518629,0.21670159697532654,0.13301257789134979,0.89242768287658691,0.055141579731743669,0.21645408868789673
2,M1,32,cpsa,10,662,0.8141993957703928,0.876384437084198,0.35573813319206238,0.86470448970794678,0.17673716012084592,0.45629695057868958
2,M1,64,cpsa,8,654,0.55198776758409784,2.4002883434295654,0.82315129041671753,0.92271631956100464,0.29816513761467889,0.61285972595214844
2,M1,64,cpsa,9,671,0.90760059612518629,0.21742504835128784,0.13361214101314545,0.89243984222412109,0.055141579731743669,0.21797691285610199
2,M1,64,cpsa,10,662,0.80966767371601212,0.93502390384674072,0.35828328132629395,0.86493021249771118,0.18126888217522658,0.46093675494194031
2,M1,100,cpsa,8,654,0.55198776758409784,2.4687988758087158,0.82416528463363647,0.92313081026077271,0.29816513761467889,0.61416494846343994
2,M1,100,cpsa,9,671,0.90760059612518629,0.21766878664493561,0.13381466269493103,0.89242982864379883,0.055141579731743669,0.2184855043888092
2,M1,100,cpsa,10,662,0.80966767371601212,0.96246522665023804,0.35910108685493469,0.86500722169876099,0.18126888217522658,0.46247684955596924
2,M2,1,cpsa,8,654,0.59938837920489296,1.0164307355880737,0.48393380641937256,0.71900522708892822,0,0
2,M2,1,cpsa,9,671,0.94336810730253351,0.22762888669967651,0.12043262273073196,0.84404492378234863,0,0
2,M2,1,cpsa,10,662,0.99093655589123864,0.20533992350101471,0.096220299601554871,0.83922076225280762,0,0
2,M2,2,cpsa,8,654,0.63761467889908252,1.1621127128601074,0.55052095651626587,0.74885940551757812,0.22324159021406728,0.31835463643074036
2,M2,2,cpsa,9,671,0.75111773472429211,0.37678113579750061,0.23165392875671387,0.8223080039024353,0.20119225037257824,0.18203407526016235
2,M2,2,cpsa,10,662,0.97432024169184295,0.15074390172958374,0.05933663621544838,0.88092869520187378,0.031722054380664652,0.14712384343147278
2,M2,3,cpsa,8,654,0.50305810397553519,1.3686773777008057,0.66342359781265259,0.79348641633987427,0.37308868501529052,0.52303850650787354
2,M2,3,cpsa,9,671,0.66318926974664683,0.53399527072906494,0.33778655529022217,0.83924669027328491,0.29210134128166915,0.29724374413490295
2,M2,3,cpsa,10,662,0.96223564954682783,0.15888847410678864,0.071608997881412506,0.89428359270095825,0.043806646525679761,0.2256087064743042
2,M2,5,cpsa,8,654,0.48623853211009177,1.7194616794586182,0.81237250566482544,0.87247830629348755,0.39449541284403672,0.69642239809036255
2,M2,5,cpsa,9,671,0.65424739195230996,0.76254910230636597,0.44913569092750549,0.87721127271652222,0.30402384500745155,0.39225736260414124
2,M2,5,cpsa,10,662,0.9154078549848943,0.20574246346950531,0.10853039473295212,0.91718596220016479,0.090634441087613288,0.29942432045936584
2,M2,8,cpsa,8,654,0.48623853211009177,2.0525720119476318,0.88079386949539185,0.90456134080886841,0.39449541284403672,0.76795345544815063
2,M2,8,cpsa,9,671,0.65126676602086442,0.94796609878540039,0.50313431024551392,0.89410758018493652,0.30849478390461998,0.43348792195320129
2,M2,8,cpsa,10,662,0.9154078549848943,0.26552337408065796,0.13406997919082642,0.9319043755531311,0.090634441087613288,0.33577066659927368
2,M2,16,cpsa,8,654,0.48623853211009177,2.4758846759796143,0.91437625885009766,0.92126089334487915,0.39602446483180426,0.80683660507202148
2,M2,16,cpsa,9,671,0.64977645305514153,1.1502498388290405,0.53435981273651123,0.90379679203033447,0.30998509687034276,0.45750606060028076
2,M2,16,cpsa,10,662,0.9154078549848943,0.3522932231426239,0.14928083121776581,0.94054132699966431,0.090634441087613288,0.3580051064491272
2,M2,32,cpsa,8,654,0.48776758409785931,2.8114275932312012,0.92394083738327026,0.9266243577003479,0.39755351681957185,0.81994432210922241
2,M2,32,cpsa,9,671,0.64977645305514153,1.2854390144348145,0.54469156265258789,0.90712010860443115,0.30998509687034276,0.46599042415618896
2,M2,32,cpsa,10,662,0.9154078549848943,0.42602860927581787,0.15392793715000153,0.94352936744689941,0.090634441087613288,0.36615166068077087
2,M2,64,cpsa,8,654,0.48776758409785931,3.0808639526367188,0.9272724986076355,0.92867249250411987,0.39755351681957185,0.82513588666915894
2,M2,64,cpsa,9,671,0.64977645305514153,1.3826688528060913,0.54863536357879639,0.90843337774276733,0.30998509687034276,0.4694308340549469
2,M2,64,cpsa,10,662,0.9154078549848943,0.48521491885185242,0.15553896129131317,0.94471585750579834,0.090634441087613288,0.36952409148216248
2,M2,100,cpsa,8,654,0.48776758409785931,3.2300524711608887,0.92828238010406494,0.92932248115539551,0.39755351681957185,0.82681393623352051
2,M2,100,cpsa,9,671,0.64977645305514153,1.4344668388366699,0.54987460374832153,0.90885460376739502,0.30998509687034276,0.47055000066757202
2,M2,100,cpsa,10,662,0.9154078549848943,0.5161781907081604,0.15601412951946259,0.94509655237197876,0.090634441087613288,0.37063091993331909
2,M3,1,cpsa,8,654,0.59938837920489296,1.0164307355880737,0.48393380641937256,0.71900522708892822,0,0
2,M3,1,cpsa,9,671,0.94336810730253351,0.22762888669967651,0.12043262273073196,0.84404492378234863,0,0
2,M3,1,cpsa,10,662,0.99093655589123864,0.20533992350101471,0.096220299601554871,0.83922076225280762,0,0
2,M3,2,cpsa,8,654,0.65290519877675846,0.95798158645629883,0.46009546518325806,0.72981691360473633,0.32262996941896027,0.30599284172058105
2,M3,2,cpsa,9,671,0.91505216095380026,0.21762596070766449,0.11468955129384995,0.87505841255187988,0.10581222056631892,0.14062473177909851
2,M3,2,cpsa,10,662,0.82779456193353473,0.29340416193008423,0.17730319499969482,0.85241413116455078,0.17220543806646527,0.17747122049331665
2,M3,3,cpsa,8,654,0.62996941896024461,1.0139156579971313,0.48483401536941528,0.78632712364196777,0.36391437308868502,0.48354440927505493
2,M3,3,cpsa,9,671,0.90014903129657231,0.2297704666852951,0.12884992361068726,0.90570038557052612,0.12071535022354694,0.22173134982585907
2,M3,3,cpsa,10,662,0.80513595166163143,0.38843551278114319,0.25105944275856018,0.88422507047653198,0.19486404833836857,0.27488794922828674
2,M3,5,cpsa,8,654,0.61926605504587151,1.1505345106124878,0.53043448925018311,0.83660393953323364,0.38685015290519875,0.6291162371635437
2,M3,5,cpsa,9,671,0.89716840536512665,0.25101581215858459,0.14658272266387939,0.93264085054397583,0.12667660208643816,0.29001259803771973
2,M3,5,cpsa,10,662,0.79305135951661632,0.51505792140960693,0.31982600688934326,0.90999460220336914,0.20694864048338368,0.35158500075340271
2,M3,8,cpsa,8,654,0.62079510703363916,1.2922123670578003,0.55712169408798218,0.85718798637390137,0.38837920489296635,0.69347983598709106
2,M3,8,cpsa,9,671,0.89567809239940388,0.26561659574508667,0.15591830015182495,0.94447791576385498,0.12816691505216096,0.32086271047592163
2,M3,8,cpsa,10,662,0.78247734138972813,0.6066785454750061,0.35125753283500671,0.92100518941879272,0.2175226586102719,0.38585826754570007
2,M3,16,cpsa,8,654,0.62996941896024461,1.4765170812606812,0.57383984327316284,0.86757797002792358,0.39296636085626913,0.73072081804275513
2,M3,16,cpsa,9,671,0.89567809239940388,0.27672433853149414,0.1617618054151535,0.95122146606445312,0.12816691505216096,0.33934593200683594
2,M3,16,cpsa,10,662,0.77945619335347427,0.68798840045928955,0.36954057216644287,0.92709505558013916,0.22054380664652568,0.40709817409515381
2,M3,32,cpsa,8,654,0.63149847094801226,1.6190656423568726,0.57966679334640503,0.87073540687561035,0.39449541284403672,0.74385839700698853
2,M3,32,cpsa,9,671,0.89567809239940388,0.2812466025352478,0.16384348273277283,0.95346873998641968,0.12816691505216096,0.34594625234603882
2,M3,32,cpsa,10,662,0.77341389728096677,0.72765374183654785,0.37580814957618713,0.92905336618423462,0.22658610271903323,0.41513887047767639
2,M3,64,cpsa,8,654,0.63149847094801226,1.7301863431930542,0.58196902275085449,0.87185293436050415,0.39449541284403672,0.74919807910919189
2,M3,64,cpsa,9,671,0.89418777943368111,0.28312775492668152,0.16467095911502838,0.95434534549713135,0.12965722801788376,0.34863540530204773
2,M3,64,cpsa,10,662,0.77341389728096677,0.74758857488632202,0.37826797366142273,0.92984688282012939,0.22658610271903323,0.41854649782180786
2,M3,100,cpsa,8,654,0.63149847094801226,1.789691686630249,0.58270514011383057,0.87218451499938965,0.39449541284403672,0.75093245506286621
2,M3,100,cpsa,9,671,0.89418777943368111,0.28373405337333679,0.16493487358093262,0.95462405681610107,0.12965722801788376,0.34951075911521912
2,M3,100,cpsa,10,662,0.77341389728096677,0.75539356470108032,0.37905439734458923,0.93009227514266968,0.22658610271903323,0.41967976093292236
